Uberstrain,Name,Data.Source.Accession.No..Sequencing.Platform.Sequencing.Library.Insert.Size.Experiment.Status.,Source.Niche,Source.Type,Source.Details,Collection.Year,Collection.Month,Collection.Day,Collection.Time,Continent,Country,Region,District,City,Post.Code,Latitude,Longitude,Lab.Contact,Species,Serological.Group,Serotype,EcoR.Cluster,Path.Nonpath,Simple.Patho,Simple.Disease,Comment,Bio.Project.ID,Project.ID,Disease,Sample.ID,Secondary.Sample.ID,Date.Entered,Release.Date,Barcode,Differences,ST,ST.Complex,Lineage,Subspecies,adk,fumC,gyrB,icd,mdh,purA,recA
ESC_TA1476AA,150-2014-01-5689_S134,ERR4706368;ILLUMINA;Paired;150;ERX4626820;SRA,Food,Poultry,Broiler meat,2014,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483651,ERS5241331,11/3/2020,11/1/2020,ESC_TA1476AA,NA,115,ST38 Cplx,D,NA,4,26,39,25,5,31,19
ESC_TA1477AA,149-2014-01-5686_S110,ERR4706367;ILLUMINA;Paired;150;ERX4626819;SRA,Food,Poultry,Broiler meat,2014,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483650,ERS5241330,11/3/2020,11/1/2020,ESC_TA1477AA,NA,1158,ST31 Cplx,D,NA,18,3,17,6,5,5,4
ESC_TA1478AA,148-2014-01-5656_S86,ERR4706408;ILLUMINA;Paired;150;ERX4626818;SRA,Food,Poultry,Broiler meat,2014,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483649,ERS5241329,11/3/2020,11/1/2020,ESC_TA1478AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_TA1479AA,147-2014-01-5572_S62,ERR4706362;ILLUMINA;Paired;150;ERX4626817;SRA,Food,Poultry,Broiler meat,2014,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483648,ERS5241328,11/3/2020,11/1/2020,ESC_TA1479AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1480AA,146-2014-01-5104_S38,ERR4706319;ILLUMINA;Paired;150;ERX4626816;SRA,Food,Poultry,Broiler meat,2014,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483647,ERS5241327,11/3/2020,11/1/2020,ESC_TA1480AA,NA,115,ST38 Cplx,D,NA,4,26,39,25,5,31,19
ESC_TA1481AA,145-2014-01-4662_S14,ERR4706383;ILLUMINA;Paired;150;ERX4626815;SRA,Food,Poultry,Broiler meat,2014,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483646,ERS5241326,11/3/2020,11/1/2020,ESC_TA1481AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1482AA,144-2014-01-4268_S180,ERR4706356;ILLUMINA;Paired;150;ERX4626814;SRA,Food,Poultry,Broiler meat,2014,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483645,ERS5241325,11/3/2020,11/1/2020,ESC_TA1482AA,NA,1158,ST31 Cplx,D,NA,18,3,17,6,5,5,4
ESC_TA1483AA,143-2014-01-4267_S156,ERR4706323;ILLUMINA;Paired;150;ERX4626813;SRA,Food,Poultry,Broiler meat,2014,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483644,ERS5241324,11/3/2020,11/1/2020,ESC_TA1483AA,NA,191,,AxB1,NA,6,29,5,18,11,8,41
ESC_TA1484AA,142-2014-01-3683_S132,ERR4706326;ILLUMINA;Paired;150;ERX4626812;SRA,Food,Poultry,Broiler meat,2014,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483643,ERS5241323,11/3/2020,11/1/2020,ESC_TA1484AA,NA,1158,ST31 Cplx,D,NA,18,3,17,6,5,5,4
ESC_TA1485AA,141-2014-01-3682_S108,ERR4706354;ILLUMINA;Paired;150;ERX4626811;SRA,Food,Poultry,Broiler meat,2014,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483642,ERS5241322,11/3/2020,11/1/2020,ESC_TA1485AA,NA,1158,ST31 Cplx,D,NA,18,3,17,6,5,5,4
ESC_TA1486AA,140-2014-01-3681_S84,ERR4706392;ILLUMINA;Paired;150;ERX4626810;SRA,Food,Poultry,Broiler meat,2014,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483641,ERS5241321,11/3/2020,11/1/2020,ESC_TA1486AA,NA,297,,AxB1,NA,6,65,32,26,9,8,2
ESC_TA1487AA,139-2014-01-3678_S60,ERR4706332;ILLUMINA;Paired;150;ERX4626809;SRA,Food,Poultry,Broiler meat,2014,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483640,ERS5241320,11/3/2020,11/1/2020,ESC_TA1487AA,NA,117,,ABD,NA,20,45,41,43,5,32,2
ESC_TA1488AA,138-2014-01-3384_S36,ERR4706339;ILLUMINA;Paired;150;ERX4626808;SRA,Food,Poultry,Broiler meat,2014,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483639,ERS5241319,11/3/2020,11/1/2020,ESC_TA1488AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1489AA,137-2014-01-3128_S12,ERR4706351;ILLUMINA;Paired;150;ERX4626807;SRA,Food,Poultry,Broiler meat,2014,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483638,ERS5241318,11/3/2020,11/1/2020,ESC_TA1489AA,NA,1158,ST31 Cplx,D,NA,18,3,17,6,5,5,4
ESC_TA1490AA,136-2014-01-2454_S178,ERR4706312;ILLUMINA;Paired;150;ERX4626806;SRA,Food,Poultry,Broiler meat,2014,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483637,ERS5241317,11/3/2020,11/1/2020,ESC_TA1490AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1491AA,135-2014-01-2452_S154,ERR4706343;ILLUMINA;Paired;150;ERX4626805;SRA,Food,Poultry,Broiler meat,2014,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483636,ERS5241316,11/3/2020,11/1/2020,ESC_TA1491AA,NA,117,,ABD,NA,20,45,41,43,5,32,2
ESC_TA1492AA,134-2014-01-2449_S130,ERR4706380;ILLUMINA;Paired;150;ERX4626804;SRA,Food,Poultry,Broiler meat,2014,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483635,ERS5241315,11/3/2020,11/1/2020,ESC_TA1492AA,NA,117,,ABD,NA,20,45,41,43,5,32,2
ESC_TA1494AA,132-2014-01-1676_S82,ERR4706409;ILLUMINA;Paired;150;ERX4626802;SRA,Food,Poultry,Broiler meat,2014,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483633,ERS5241313,11/3/2020,11/1/2020,ESC_TA1494AA,NA,117,,ABD,NA,20,45,41,43,5,32,2
ESC_TA1495AA,131-2014-01-1673_S58,ERR4706386;ILLUMINA;Paired;150;ERX4626801;SRA,Food,Poultry,Broiler meat,2014,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483632,ERS5241312,11/3/2020,11/1/2020,ESC_TA1495AA,NA,297,,AxB1,NA,6,65,32,26,9,8,2
ESC_TA1496AA,130-2014-01-1672_S34,ERR4706314;ILLUMINA;Paired;150;ERX4626800;SRA,Food,Poultry,Broiler meat,2014,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483631,ERS5241311,11/3/2020,11/1/2020,ESC_TA1496AA,NA,115,ST38 Cplx,D,NA,4,26,39,25,5,31,19
ESC_TA1497AA,129-2014-01-1336_S10,ERR4706389;ILLUMINA;Paired;150;ERX4626799;SRA,Food,Poultry,Broiler meat,2014,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483630,ERS5241310,11/3/2020,11/1/2020,ESC_TA1497AA,NA,1594,ST168 Cplx,A,NA,6,11,4,234,7,8,6
ESC_TA1498AA,128-2014-01-1076_S176,ERR4706346;ILLUMINA;Paired;150;ERX4626798;SRA,Food,Poultry,Broiler meat,2014,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483629,ERS5241309,11/3/2020,11/1/2020,ESC_TA1498AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1499AA,127-2014-01-14_S152,ERR4706309;ILLUMINA;Paired;150;ERX4626797;SRA,Food,Poultry,Broiler meat,2014,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483628,ERS5241308,11/3/2020,11/1/2020,ESC_TA1499AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1500AA,126-2012-01-8642_S128,ERR4706330;ILLUMINA;Paired;150;ERX4626796;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483627,ERS5241307,11/3/2020,11/1/2020,ESC_TA1500AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1501AA,125-2012-01-7901_S104,ERR4706404;ILLUMINA;Paired;150;ERX4626795;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483626,ERS5241306,11/3/2020,11/1/2020,ESC_TA1501AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1502AA,124-2012-01-7898_S80,ERR4706338;ILLUMINA;Paired;150;ERX4626794;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483625,ERS5241305,11/3/2020,11/1/2020,ESC_TA1502AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1503AA,123-2012-01-7896_S56,ERR4706379;ILLUMINA;Paired;150;ERX4626793;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483624,ERS5241304,11/3/2020,11/1/2020,ESC_TA1503AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1504AA,122-2012-01-7316_S32,ERR4706334;ILLUMINA;Paired;150;ERX4626792;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483623,ERS5241303,11/3/2020,11/1/2020,ESC_TA1504AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1505AA,121-2012-01-6908_S8,ERR4706397;ILLUMINA;Paired;150;ERX4626791;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483622,ERS5241302,11/3/2020,11/1/2020,ESC_TA1505AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1506AA,120-2012-01-6775_S174,ERR4706394;ILLUMINA;Paired;150;ERX4626790;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483621,ERS5241301,11/3/2020,11/1/2020,ESC_TA1506AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1507AA,119-2012-01-6774_S150,ERR4706388;ILLUMINA;Paired;150;ERX4626789;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483620,ERS5241300,11/3/2020,11/1/2020,ESC_TA1507AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1508AA,118-2012-01-6613_S126,ERR4706347;ILLUMINA;Paired;150;ERX4626788;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483619,ERS5241299,11/3/2020,11/1/2020,ESC_TA1508AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1509AA,117-2012-01-6612_S102,ERR4706391;ILLUMINA;Paired;150;ERX4626787;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483618,ERS5241298,11/3/2020,11/1/2020,ESC_TA1509AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1510AA,116-2012-01-6611_S78,ERR4706340;ILLUMINA;Paired;150;ERX4626786;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483617,ERS5241297,11/3/2020,11/1/2020,ESC_TA1510AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1511AA,115-2012-01-6154_S54,ERR4706349;ILLUMINA;Paired;150;ERX4626785;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483616,ERS5241296,11/3/2020,11/1/2020,ESC_TA1511AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1512AA,114-2012-01-5998_S30,ERR4706413;ILLUMINA;Paired;150;ERX4626784;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483615,ERS5241295,11/3/2020,11/1/2020,ESC_TA1512AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1513AA,113-2012-01-5997_S6,ERR4706358;ILLUMINA;Paired;150;ERX4626783;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483614,ERS5241294,11/3/2020,11/1/2020,ESC_TA1513AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_TA1514AA,112-2012-01-5581_S172,ERR4706348;ILLUMINA;Paired;150;ERX4626782;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483613,ERS5241293,11/3/2020,11/1/2020,ESC_TA1514AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1515AA,111-2012-01-5507_S148,ERR4706363;ILLUMINA;Paired;150;ERX4626781;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483612,ERS5241292,11/3/2020,11/1/2020,ESC_TA1515AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1516AA,110-2012-01-5335_S124,ERR4706327;ILLUMINA;Paired;150;ERX4626780;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483611,ERS5241291,11/3/2020,11/1/2020,ESC_TA1516AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1517AA,109-2012-01-5334_S100,ERR4706399;ILLUMINA;Paired;150;ERX4626779;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483610,ERS5241290,11/3/2020,11/1/2020,ESC_TA1517AA,NA,1594,ST168 Cplx,A,NA,6,11,4,234,7,8,6
ESC_TA1518AA,108-2012-01-5333_S76,ERR4706405;ILLUMINA;Paired;150;ERX4626778;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483609,ERS5241289,11/3/2020,11/1/2020,ESC_TA1518AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1519AA,107-2012-01-5332_S52,ERR4706376;ILLUMINA;Paired;150;ERX4626777;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483608,ERS5241288,11/3/2020,11/1/2020,ESC_TA1519AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1520AA,106-2012-01-4274_S28,ERR4706324;ILLUMINA;Paired;150;ERX4626776;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483607,ERS5241287,11/3/2020,11/1/2020,ESC_TA1520AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1521AA,105-2012-01-4273_S4,ERR4706398;ILLUMINA;Paired;150;ERX4626775;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483606,ERS5241286,11/3/2020,11/1/2020,ESC_TA1521AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1522AA,104-2012-01-4272_S170,ERR4706329;ILLUMINA;Paired;150;ERX4626774;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483605,ERS5241285,11/3/2020,11/1/2020,ESC_TA1522AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1523AA,103-2012-01-4101_S146,ERR4706403;ILLUMINA;Paired;150;ERX4626773;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483604,ERS5241284,11/3/2020,11/1/2020,ESC_TA1523AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1524AA,102-2012-01-4096_S122,ERR4706385;ILLUMINA;Paired;150;ERX4626772;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483603,ERS5241283,11/3/2020,11/1/2020,ESC_TA1524AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1525AA,52-2012-01-3762_S85,ERR4706361;ILLUMINA;Paired;150;ERX4626771;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483602,ERS5241282,11/3/2020,11/1/2020,ESC_TA1525AA,NA,1551,ST350 Cplx,,NA,6,250,83,28,1,1,2
ESC_TA1526AA,51-2012-01-3703_S61,ERR4706374;ILLUMINA;Paired;150;ERX4626770;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483601,ERS5241281,11/3/2020,11/1/2020,ESC_TA1526AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1527AA,50-2012-01-3702_S37,ERR4706401;ILLUMINA;Paired;150;ERX4626769;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483600,ERS5241280,11/3/2020,11/1/2020,ESC_TA1527AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1528AA,49-2012-01-3701_S13,ERR4706336;ILLUMINA;Paired;150;ERX4626768;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483599,ERS5241279,11/3/2020,11/1/2020,ESC_TA1528AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1529AA,48-2012-01-3686_S179,ERR4706400;ILLUMINA;Paired;150;ERX4626767;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483598,ERS5241278,11/3/2020,11/1/2020,ESC_TA1529AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1530AA,47-2012-01-3585_S155,ERR4706350;ILLUMINA;Paired;150;ERX4626766;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483597,ERS5241277,11/3/2020,11/1/2020,ESC_TA1530AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1531AA,46-2012-01-3584_S131,ERR4706331;ILLUMINA;Paired;150;ERX4626765;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483596,ERS5241276,11/3/2020,11/1/2020,ESC_TA1531AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1532AA,45-2012-01-3380_S107,ERR4706353;ILLUMINA;Paired;150;ERX4626764;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483595,ERS5241275,11/3/2020,11/1/2020,ESC_TA1532AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1533AA,44-2012-01-3184_S83,ERR4706333;ILLUMINA;Paired;150;ERX4626763;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483594,ERS5241274,11/3/2020,11/1/2020,ESC_TA1533AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1534AA,91-2012-01-2800_S71,ERR4706377;ILLUMINA;Paired;150;ERX4626762;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483593,ERS5241273,11/3/2020,11/1/2020,ESC_TA1534AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1535AA,101-2012-01-2599_S98,ERR4706359;ILLUMINA;Paired;150;ERX4626761;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483592,ERS5241272,11/3/2020,11/1/2020,ESC_TA1535AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1536AA,90-2012-01-2350_S47,ERR4706371;ILLUMINA;Paired;150;ERX4626760;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483591,ERS5241271,11/3/2020,11/1/2020,ESC_TA1536AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1537AA,100-2012-01-2348_S74,ERR4706402;ILLUMINA;Paired;150;ERX4626759;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483590,ERS5241270,11/3/2020,11/1/2020,ESC_TA1537AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_TA1538AA,89-2012-01-1988_S23,ERR4706378;ILLUMINA;Paired;150;ERX4626758;SRA,Food,Poultry,Broiler meat,2012,NA,NA,NA,Europe,Norway,,,,NA,NA,NA,Norwegian Veterinary Institute,Escherichia coli,,,,,,,,PRJEB40941,ERP124655,,SAMEA7483589,ERS5241269,11/3/2020,11/1/2020,ESC_TA1538AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
