Uberstrain,Name,Data.Source.Accession.No..Sequencing.Platform.Sequencing.Library.Insert.Size.Experiment.Status.,Source.Niche,Source.Type,Source.Details,Collection.Year,Collection.Month,Collection.Day,Collection.Time,Continent,Country,Region,District,City,Post.Code,Latitude,Longitude,Lab.Contact,Species,Serological.Group,Serotype,EcoR.Cluster,Path.Nonpath,Simple.Patho,Simple.Disease,Comment,Bio.Project.ID,Project.ID,Disease,Sample.ID,Secondary.Sample.ID,Date.Entered,Release.Date,Barcode,Differences,ST,ST.Complex,Lineage,Subspecies,adk,fumC,gyrB,icd,mdh,purA,recA
ESC_MA5049AA,EC-19,traces-0JmLyFK;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,B,,,,,,5/1/2019,5/7/2020,ESC_MA5049AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_MA5050AA,EC-127,traces-0UigEhG;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,B,,,,,,5/1/2019,5/7/2020,ESC_MA5050AA,NA,457,,,NA,101,88,97,108,26,79,2
ESC_MA5051AA,EC-132,traces-0YMQUae;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,B,,,,,,5/1/2019,5/7/2020,ESC_MA5051AA,NA,457,,,NA,101,88,97,108,26,79,2
ESC_MA5052AA,EC-131,traces-0MCUFcZ;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,B,,,,,,5/1/2019,5/7/2020,ESC_MA5052AA,NA,2179,,AxB1,NA,9,65,5,18,11,8,6
ESC_MA5593AA,EC-101,traces-0OdEJKc;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5593AA,NA,155,ST155 Cplx,B1,NA,6,4,14,16,24,8,14
ESC_MA5594AA,EC-10,traces-0buBYQw;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5594AA,NA,457,,,NA,101,88,97,108,26,79,2
ESC_MA5595AA,EC-104,traces-0uyDYql;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5595AA,NA,457,,,NA,101,88,97,108,26,79,2
ESC_MA5596AA,EC-102,traces-0bAmVZd;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5596AA,NA,23,ST23 Cplx,B1,NA,6,4,12,1,20,13,7
ESC_MA5597AA,EC-108,traces-0zzqyLq;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5597AA,NA,117,,ABD,NA,20,45,41,43,5,32,2
ESC_MA5598AA,EC-105,traces-0xOmjHg;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5598AA,NA,115,ST38 Cplx,D,NA,4,26,39,25,5,31,19
ESC_MA5599AA,EC-109,traces-0ajrWlb;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5599AA,NA,355,ST73 Cplx,,NA,36,24,10,13,17,10,25
ESC_MA5600AA,EC-11,traces-0eDhBmS;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5600AA,NA,140,ST95 Cplx,B2,NA,55,38,19,37,17,11,26
ESC_MA5601AA,EC-111,traces-0OOxDnc;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5601AA,NA,155,ST155 Cplx,B1,NA,6,4,14,16,24,8,14
ESC_MA5602AA,EC-113,traces-0IhmrXG;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5602AA,NA,155,ST155 Cplx,B1,NA,6,4,14,16,24,8,14
ESC_MA5603AA,EC-112,traces-0hjrSQW;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5603AA,NA,457,,,NA,101,88,97,108,26,79,2
ESC_MA5604AA,EC-117,traces-0kAIszG;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5604AA,NA,746,ST10 Cplx,A,NA,10,7,4,8,12,8,2
ESC_MA5605AA,EC-115,traces-0aKokZR;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5605AA,NA,3107,ST10 Cplx,A,NA,10,11,5,8,7,219,2
ESC_MA5606AA,EC-119,traces-0XoQCOn;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5606AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_MA5607AA,EC-128,traces-0eBIuLD;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5607AA,NA,4980,,A,NA,410,153,188,83,7,8,6
ESC_MA5608AA,EC-14,traces-0MsZUGl;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5608AA,NA,117,,ABD,NA,20,45,41,43,5,32,2
ESC_MA5609AA,EC-13,traces-0pfLcuY;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5609AA,NA,1163,,ABD,NA,20,45,56,106,7,50,46
ESC_MA5610AA,EC-142,traces-0UYpime;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5610AA,NA,2179,,AxB1,NA,9,65,5,18,11,8,6
ESC_MA5611AA,apec138,traces-0tKUckX;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,APEC,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5611AA,NA,429,,B2,NA,97,40,93,13,23,28,66
ESC_MA5612AA,apec128,traces-0ZvbLfd;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,APEC,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5612AA,NA,371,ST350 Cplx,,NA,6,31,83,28,1,1,67
ESC_MA5613AA,apec90,traces-0UuYuhI;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,APEC,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5613AA,NA,48,ST10 Cplx,A,NA,6,11,4,8,8,8,2
ESC_MA5614AA,apec115,traces-0vSMtrH;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,APEC,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5614AA,NA,23,ST23 Cplx,B1,NA,6,4,12,1,20,13,7
ESC_MA5615AA,apec39,traces-0sDRofq;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,APEC,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5615AA,NA,117,,ABD,NA,20,45,41,43,5,32,2
ESC_MA5616AA,EC-18,traces-0ITkHEs;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5616AA,NA,457,,,NA,101,88,97,108,26,79,2
ESC_MA5617AA,apec10,traces-0IbgcZT;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,APEC,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5617AA,NA,23,ST23 Cplx,B1,NA,6,4,12,1,20,13,7
ESC_MA5618AA,EC-16,traces-0pClogn;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5618AA,NA,117,,ABD,NA,20,45,41,43,5,32,2
ESC_MA5619AA,EC-17,traces-0bTlSCo;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5619AA,NA,457,,,NA,101,88,97,108,26,79,2
ESC_MA5620AA,EC-2,traces-0vqLjQb;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5620AA,NA,371,ST350 Cplx,,NA,6,31,83,28,1,1,67
ESC_MA5621AA,EC-23,traces-0DtpRnZ;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5621AA,NA,457,,,NA,101,88,97,108,26,79,2
ESC_MA5622AA,EC-22,traces-0NCViXT;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5622AA,NA,155,ST155 Cplx,B1,NA,6,4,14,16,24,8,14
ESC_MA5624AA,EC-26,traces-0IFvuFD;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5624AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_MA5625AA,EC-21,traces-0wpihLv;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5625AA,NA,453,ST86 Cplx,,NA,99,6,33,33,24,8,7
ESC_MA5626AA,EC-28,traces-0SFbtyS;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5626AA,NA,115,ST38 Cplx,D,NA,4,26,39,25,5,31,19
ESC_MA5627AA,EC-31,traces-0PvjNoQ;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5627AA,NA,155,ST155 Cplx,B1,NA,6,4,14,16,24,8,14
ESC_MA5628AA,EC-32,traces-0Wpymea;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5628AA,NA,1303,ST10 Cplx,A,NA,10,7,4,8,12,35,2
ESC_MA5629AA,EC-33,traces-0oPGWmc;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5629AA,NA,695,ST10 Cplx,A,NA,10,11,4,12,8,18,2
ESC_MA5630AA,EC-35,traces-0WxWLCc;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5630AA,NA,155,ST155 Cplx,B1,NA,6,4,14,16,24,8,14
ESC_MA5631AA,EC-27,traces-0fqnkoy;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5631AA,NA,753,,ABD,NA,12,93,136,30,112,1,2
ESC_MA5632AA,apec88,traces-0TteWfJ;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,APEC,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5632AA,NA,388,,B1,NA,6,4,12,18,24,7,6
ESC_MA5633AA,EC-37,traces-0UIrurh;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5633AA,NA,155,ST155 Cplx,B1,NA,6,4,14,16,24,8,14
ESC_MA5634AA,EC-38,traces-0xNlVsC;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5634AA,NA,457,,,NA,101,88,97,108,26,79,2
ESC_MA5635AA,EC-40,traces-0KRlfnd;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5635AA,NA,155,ST155 Cplx,B1,NA,6,4,14,16,24,8,14
ESC_MA5636AA,EC-42,traces-0aNaToJ;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5636AA,NA,457,,,NA,101,88,97,108,26,79,2
ESC_MA5637AA,EC-4,traces-0IKSxmt;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5637AA,NA,429,,B2,NA,97,40,93,13,23,28,66
ESC_MA5638AA,EC-41,traces-0hhjRFc;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5638AA,NA,457,,,NA,101,88,97,108,26,79,2
ESC_MA5639AA,EC-43,traces-0QPeGCi;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5639AA,NA,1629,,,NA,83,12,155,30,1,1,17
ESC_MA5640AA,EC-44,traces-0GDiBli;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5640AA,NA,9340,ST46 Cplx,A,NA,8,7,812,8,8,8,6
ESC_MA5641AA,EC-46,traces-0sNtVfu;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5641AA,NA,2485,,,NA,6,4,159,140,112,1,17
ESC_MA5642AA,EC-45,traces-0BvgDxX;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5642AA,NA,1629,,,NA,83,12,155,30,1,1,17
ESC_MA5643AA,EC-47,traces-0gDaiZd;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5643AA,NA,2485,,,NA,6,4,159,140,112,1,17
ESC_MA5644AA,EC-48,traces-0ulQOeu;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5644AA,NA,355,ST73 Cplx,,NA,36,24,10,13,17,10,25
ESC_MA5645AA,EC-51,traces-0doKsAC;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5645AA,NA,155,ST155 Cplx,B1,NA,6,4,14,16,24,8,14
ESC_MA5646AA,EC-49,traces-0nEHhLw;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5646AA,NA,69,ST69 Cplx,D,NA,21,35,27,6,5,5,4
ESC_MA5647AA,EC-53,traces-0vEmncv;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5647AA,NA,457,,,NA,101,88,97,108,26,79,2
ESC_MA5648AA,EC-54,traces-0NYZAvY;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5648AA,NA,155,ST155 Cplx,B1,NA,6,4,14,16,24,8,14
ESC_MA5649AA,EC-55,traces-0ASauJY;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5649AA,NA,1629,,,NA,83,12,155,30,1,1,17
ESC_MA5650AA,EC-56,traces-0RsZeCC;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5650AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_MA5651AA,apec106,traces-0nBIRoQ;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,APEC,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5651AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_MA5652AA,EC-58,traces-0HLTsFd;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5652AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_MA5653AA,EC-59,traces-0VMaBfb;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5653AA,NA,373,ST168 Cplx,,NA,6,11,4,10,7,8,2
ESC_MA5654AA,EC-60,traces-0gtXUks;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5654AA,NA,429,,B2,NA,97,40,93,13,23,28,66
ESC_MA5655AA,EC-73,traces-0xxStKJ;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5655AA,NA,2179,,AxB1,NA,9,65,5,18,11,8,6
ESC_MA5656AA,EC-78,traces-0tyQANK;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5656AA,NA,4980,,A,NA,410,153,188,83,7,8,6
ESC_MA5657AA,EC-66,traces-0wRgZto;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5657AA,NA,2179,,AxB1,NA,9,65,5,18,11,8,6
ESC_MA5658AA,EC-89,traces-0pFUUXw;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5658AA,NA,457,,,NA,101,88,97,108,26,79,2
ESC_MA5659AA,EC-92,traces-0OuUjdb;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5659AA,NA,453,ST86 Cplx,,NA,99,6,33,33,24,8,7
ESC_MA5660AA,EC-91,traces-0PkUsoj;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5660AA,NA,69,ST69 Cplx,D,NA,21,35,27,6,5,5,4
ESC_MA5661AA,EC-86,traces-0ceoZef;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5661AA,NA,457,,,NA,101,88,97,108,26,79,2
ESC_MA5662AA,EC-93,traces-0KIJyNf;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5662AA,NA,2485,,,NA,6,4,159,140,112,1,17
ESC_MA5663AA,EC-94,traces-0FRzqTH;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5663AA,NA,4937,,A,NA,10,11,5,12,12,18,2
ESC_MA5664AA,EC-98,traces-0eMGCrw;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5664AA,NA,115,ST38 Cplx,D,NA,4,26,39,25,5,31,19
ESC_MA5665AA,EC-96,traces-0dsXNps;ILLUMINA;Paired;;NA;Uploaded,Poultry,Poultry,,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,bca_unipd,Escherichia coli,,,,,,,M,,,,,,5/13/2019,5/19/2020,ESC_MA5665AA,NA,457,,,NA,101,88,97,108,26,79,2
ESC_NA8261AA,16-03404,ERR3317707;ILLUMINA;Paired;300;ERX3343135;SRA,Human,Human,Homo sapiens; stool,2016,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,ROBERT KOCH INSTITUT,Escherichia coli,,,,,,,,PRJEB32361,ERP115038,,SAMEA5591911,ERS3396126,8/21/2019,8/20/2019,ESC_NA8261AA,NA,32,ST32 Cplx,ABD,NA,19,23,18,24,21,2,16
ESC_PA2374AA, LC1477/18,traces-0uODfNN;ILLUMINA;Paired;;NA;Uploaded,Human,Human,Stool,2018,8,NA,NA,Europe,Italy,,,,NA,NA,NA,Institute for Infectious Diseases (IFIK),Shigella sonnei,,,,,,,,PRJNA578838,,Diarrhoea,,,11/20/2019,5/27/2020,ESC_PA2374AA,NA,152,ST152 Cplx,B1,NA,11,63,7,1,14,7,7
